GEO_SPATIAL_KEY,SUBZONE,PLANNING_AREA
63049,LORONG AH SOO,Hougang
63051,ROSYTH,Hougang
63059,LORONG AH SOO,Hougang
63061,HOUGANG CENTRAL,Hougang
63069,HOUGANG CENTRAL,Hougang
63071,DEFU INDUSTRIAL PARK,Hougang
63079,LORONG AH SOO,Hougang
63081,DEFU INDUSTRIAL PARK,Hougang
63089,LORONG AH SOO,Hougang
63091,DEFU INDUSTRIAL PARK,Hougang
63099,LORONG AH SOO,Hougang
63101,DEFU INDUSTRIAL PARK,Hougang
63109,TAI KENG,Hougang
63131,LORONG AH SOO,Hougang
63139,LORONG AH SOO,Hougang
63141,SERANGOON CENTRAL,Serangoon
63149,SERANGOON CENTRAL,Serangoon
63151,SERANGOON CENTRAL,Serangoon
63159,ROSYTH,Hougang
63161,SERANGOON CENTRAL,Serangoon
63169,ROSYTH,Hougang
63179,ROSYTH,Hougang
63181,SERANGOON GARDEN,Serangoon
63189,ROSYTH,Hougang
63191,SERANGOON GARDEN,Serangoon
63199,ROSYTH,Hougang
63201,SERANGOON GARDEN,Serangoon
63209,ROSYTH,Hougang
63211,SERANGOON GARDEN,Serangoon
63219,ROSYTH,Hougang
63221,LORONG AH SOO,Hougang
63229,LORONG AH SOO,Hougang
63231,LORONG AH SOO,Hougang
63239,LORONG AH SOO,Hougang
63241,LORONG AH SOO,Hougang
63249,HOUGANG CENTRAL,Hougang
63261,LORONG AH SOO,Hougang
63269,LORONG AH SOO,Hougang
63271,LORONG AH SOO,Hougang
63279,LORONG AH SOO,Hougang
63281,LORONG AH SOO,Hougang
63289,LORONG AH SOO,Hougang
63291,TAI KENG,Hougang
63299,LORONG AH SOO,Hougang
63301,TAI KENG,Hougang
63309,LORONG AH SOO,Hougang
63311,TRAFALGAR_HOUGANG,Hougang
63319,ROSYTH,Hougang
63321,TRAFALGAR_HOUGANG,Hougang
63329,ROSYTH,Hougang
63331,TRAFALGAR_HOUGANG,Hougang
63339,ROSYTH,Hougang
63341,HOUGANG CENTRAL,Hougang
63349,ROSYTH,Hougang
63351,HOUGANG CENTRAL,Hougang
63359,TRAFALGAR_HOUGANG,Hougang
63361,SERANGOON GARDEN,Serangoon
63369,SERANGOON CENTRAL,Serangoon
63371,TRAFALGAR_HOUGANG,Hougang
63379,TRAFALGAR_HOUGANG,Hougang
63381,TRAFALGAR_HOUGANG,Hougang
63389,TRAFALGAR_HOUGANG,Hougang
63391,TRAFALGAR_HOUGANG,Hougang
63399,TRAFALGAR_HOUGANG,Hougang
64009,HOUGANG CENTRAL,Hougang
64011,HOUGANG CENTRAL,Hougang
64019,HOUGANG CENTRAL,Hougang
64021,HOUGANG CENTRAL,Hougang
64029,HOUGANG CENTRAL,Hougang
64031,HOUGANG CENTRAL,Hougang
64039,HOUGANG CENTRAL,Hougang
64041,HOUGANG CENTRAL,Hougang
64049,HOUGANG CENTRAL,Hougang
64051,HOUGANG CENTRAL,Hougang
64059,HOUGANG CENTRAL,Hougang
64061,HOUGANG CENTRAL,Hougang
64069,HOUGANG CENTRAL,Hougang
64071,HOUGANG CENTRAL,Hougang
64079,HOUGANG CENTRAL,Hougang
64081,TRAFALGAR_HOUGANG,Hougang
64091,TRAFALGAR_HOUGANG,Hougang
64101,SERANGOON NORTH,Serangoon
64109,TRAFALGAR_HOUGANG,Hougang
64111,SERANGOON NORTH,Serangoon
64119,TRAFALGAR_HOUGANG,Hougang
64121,SELETAR HILLS,Serangoon
64129,TRAFALGAR_HOUGANG,Hougang
64131,SUNGEI SERANGOON,Hougang
64139,PLAB,Paya Lebar
64141,PAYA LEBAR WEST,Paya Lebar
64149,PLAB,Paya Lebar
64151,PAYA LEBAR WEST,Paya Lebar
64159,PLAB,Paya Lebar
64161,PAYA LEBAR WEST,Paya Lebar
64169,PLAB,Paya Lebar
64171,PAYA LEBAR WEST,Paya Lebar
64179,PLAB,Paya Lebar
64181,PAYA LEBAR WEST,Paya Lebar
64189,PLAB,Paya Lebar
64191,PAYA LEBAR WEST,Paya Lebar
64199,PLAB,Paya Lebar
64201,HOUGANG CENTRAL,Hougang
64209,DEFU INDUSTRIAL PARK,Hougang
64211,SUNGEI SERANGOON,Hougang
64219,DEFU INDUSTRIAL PARK,Hougang
64221,SUNGEI SERANGOON,Hougang
64229,DEFU INDUSTRIAL PARK,Hougang
64231,HOUGANG CENTRAL,Hougang
64239,HOUGANG CENTRAL,Hougang
64241,HOUGANG CENTRAL,Hougang
64249,HOUGANG CENTRAL,Hougang
64301,HOUGANG CENTRAL,Hougang
64309,HOUGANG CENTRAL,Hougang
64311,HOUGANG CENTRAL,Hougang
64319,HOUGANG CENTRAL,Hougang
64321,HOUGANG CENTRAL,Hougang
64329,HOUGANG CENTRAL,Hougang
64331,TRAFALGAR_HOUGANG,Hougang
64339,TRAFALGAR_HOUGANG,Hougang
64341,TRAFALGAR_HOUGANG,Hougang
64349,TRAFALGAR_HOUGANG,Hougang
64351,TRAFALGAR_HOUGANG,Hougang
64359,TRAFALGAR_HOUGANG,Hougang
64361,TRAFALGAR_HOUGANG,Hougang
64369,TRAFALGAR_HOUGANG,Hougang
64371,HOUGANG CENTRAL,Hougang
64379,TRAFALGAR_HOUGANG,Hougang
64381,HOUGANG CENTRAL,Hougang
64389,TRAFALGAR_HOUGANG,Hougang
64391,TRAFALGAR_HOUGANG,Hougang
64399,TRAFALGAR_HOUGANG,Hougang
64401,HOUGANG CENTRAL,Hougang
64409,HOUGANG CENTRAL,Hougang
64411,TRAFALGAR_HOUGANG,Hougang
64419,TRAFALGAR_HOUGANG,Hougang
64421,HOUGANG CENTRAL,Hougang
64429,HOUGANG CENTRAL,Hougang
64431,TRAFALGAR_HOUGANG,Hougang
64439,TRAFALGAR_HOUGANG,Hougang
64441,TRAFALGAR_HOUGANG,Hougang
64449,TRAFALGAR_HOUGANG,Hougang
64461,TRAFALGAR_HOUGANG,Hougang
64469,TRAFALGAR_HOUGANG,Hougang
64471,TRAFALGAR_HOUGANG,Hougang
64479,TRAFALGAR_HOUGANG,Hougang
64481,TRAFALGAR_HOUGANG,Hougang
64489,TRAFALGAR_HOUGANG,Hougang
64491,TRAFALGAR_HOUGANG,Hougang
64499,TRAFALGAR_HOUGANG,Hougang
64509,TRAFALGAR_HOUGANG,Hougang
64519,TRAFALGAR_HOUGANG,Hougang
64521,HOUGANG CENTRAL,Hougang
64529,HOUGANG CENTRAL,Hougang
64541,HOUGANG CENTRAL,Hougang
64549,HOUGANG CENTRAL,Hougang
64551,HOUGANG CENTRAL,Hougang
64559,HOUGANG CENTRAL,Hougang
64561,TRAFALGAR_HOUGANG,Hougang
64571,HOUGANG CENTRAL,Hougang
64579,TRAFALGAR_HOUGANG,Hougang
64601,TRAFALGAR_HOUGANG,Hougang
64609,TRAFALGAR_HOUGANG,Hougang
64611,TRAFALGAR_HOUGANG,Hougang
64619,TRAFALGAR_HOUGANG,Hougang
64621,TRAFALGAR_HOUGANG,Hougang
64629,TRAFALGAR_HOUGANG,Hougang
65009,SUBZONE 3_PUNGGOL,Punggol
65011,TRAFALGAR_SENGKANG,Sengkang
65019,SUNGEI SERANGOON WEST,Sengkang
65021,SENGKANG TOWN CENTRE,Sengkang
65029,SUNGEI SERANGOON WEST,Sengkang
65031,SENGKANG TOWN CENTRE,Sengkang
65039,SUNGEI SERANGOON WEST,Sengkang
65041,SENGKANG TOWN CENTRE,Sengkang
65049,SUNGEI SERANGOON WEST,Sengkang
65059,SUNGEI SERANGOON WEST,Sengkang
65061,SENGKANG TOWN CENTRE,Sengkang
65069,SUNGEI SERANGOON WEST,Sengkang
65071,SUBZONE 3_PUNGGOL,Punggol
65079,SUBZONE 4_PUNGGOL,Punggol
65081,SUBZONE 3_PUNGGOL,Punggol
65089,SUBZONE 4_PUNGGOL,Punggol
65091,SUBZONE 2_PUNGGOL,Punggol
65099,SUBZONE 5_PUNGGOL,Punggol
65101,SUBZONE 2_PUNGGOL,Punggol
65109,SUBZONE 5_PUNGGOL,Punggol
65111,SUBZONE 1_PUNGGOL,Punggol
65119,SUBZONE 1_PUNGGOL,Punggol
65121,SUBZONE 1_PUNGGOL,Punggol
65129,SUBZONE 1_PUNGGOL,Punggol
65139,SUBZONE 1_PUNGGOL,Punggol
65141,SUBZONE 3_PUNGGOL,Punggol
65149,SUBZONE 3_PUNGGOL,Punggol
65151,SUBZONE 4_PUNGGOL,Punggol
65159,SUBZONE 4_PUNGGOL,Punggol
65161,SUBZONE 4_PUNGGOL,Punggol
65169,SUBZONE 4_PUNGGOL,Punggol
65171,SUBZONE 4_PUNGGOL,Punggol
65179,SUBZONE 4_PUNGGOL,Punggol
65181,SUBZONE 5_PUNGGOL,Punggol
65189,SUBZONE 5_PUNGGOL,Punggol
65201,SUBZONE 3_PUNGGOL,Punggol
65209,SUBZONE 3_PUNGGOL,Punggol
65211,SUBZONE 3_PUNGGOL,Punggol
65219,SUBZONE 3_PUNGGOL,Punggol
65221,SUBZONE 2_PUNGGOL,Punggol
65229,SUBZONE 3_PUNGGOL,Punggol
65231,SUBZONE 4_PUNGGOL,Punggol
65239,SUBZONE 4_PUNGGOL,Punggol
65241,SUBZONE 4_PUNGGOL,Punggol
65249,SUBZONE 4_PUNGGOL,Punggol
65261,SUBZONE 5_PUNGGOL,Punggol
65269,SUBZONE 4_PUNGGOL,Punggol
65271,SUBZONE 5_PUNGGOL,Punggol
65279,SUBZONE 4_PUNGGOL,Punggol
65281,SUBZONE 5_PUNGGOL,Punggol
65289,SUBZONE 4_PUNGGOL,Punggol
65301,SUBZONE 5_PUNGGOL,Punggol
65309,SUBZONE 5_PUNGGOL,Punggol
65311,SUBZONE 5_PUNGGOL,Punggol
65319,SUBZONE 5_PUNGGOL,Punggol
65321,SUBZONE 5_PUNGGOL,Punggol
65329,SUBZONE 5_PUNGGOL,Punggol
65331,SUBZONE 3_PUNGGOL,Punggol
65339,SUBZONE 3_PUNGGOL,Punggol
65341,SUBZONE 3_PUNGGOL,Punggol
65349,SUBZONE 3_PUNGGOL,Punggol
65351,SUBZONE 2_PUNGGOL,Punggol
65359,SUBZONE 2_PUNGGOL,Punggol
65381,SUBZONE 5_PUNGGOL,Punggol
65389,SUBZONE 5_PUNGGOL,Punggol
65391,SUBZONE 5_PUNGGOL,Punggol
65399,SUBZONE 5_PUNGGOL,Punggol
65801,BUANGKOK,Sengkang
65809,BUANGKOK,Sengkang
66009,SERANGOON CENTRAL,Serangoon
66011,SERANGOON CENTRAL,Serangoon
66019,SERANGOON CENTRAL,Serangoon
66021,SERANGOON CENTRAL,Serangoon
66029,SERANGOON CENTRAL,Serangoon
66031,SERANGOON GARDEN,Serangoon
66039,SERANGOON CENTRAL,Serangoon
66041,SERANGOON GARDEN,Serangoon
66049,SERANGOON CENTRAL,Serangoon
66051,SERANGOON GARDEN,Serangoon
66059,SERANGOON CENTRAL,Serangoon
66061,SERANGOON CENTRAL,Serangoon
66069,WOODLEIGH,Toa Payoh
66071,SERANGOON CENTRAL,Serangoon
66079,WOODLEIGH,Toa Payoh
66081,SERANGOON CENTRAL,Serangoon
66089,WOODLEIGH,Toa Payoh
66091,SERANGOON GARDEN,Serangoon
66099,SERANGOON CENTRAL,Serangoon
66101,SERANGOON NORTH,Serangoon
66109,SERANGOON GARDEN,Serangoon
66111,SERANGOON GARDEN,Serangoon
66119,SERANGOON GARDEN,Serangoon
66121,SERANGOON GARDEN,Serangoon
66129,SERANGOON GARDEN,Serangoon
66131,SERANGOON GARDEN,Serangoon
66139,SERANGOON GARDEN,Serangoon
66141,SERANGOON GARDEN,Serangoon
66149,SERANGOON GARDEN,Serangoon
66151,SERANGOON GARDEN,Serangoon
66161,SERANGOON GARDEN,Serangoon
66171,SERANGOON GARDEN,Serangoon
66181,SERANGOON GARDEN,Serangoon
66191,SERANGOON GARDEN,Serangoon
66201,SERANGOON GARDEN,Serangoon
66211,SERANGOON GARDEN,Serangoon
66221,SERANGOON GARDEN,Serangoon
66231,SERANGOON GARDEN,Serangoon
66241,SERANGOON GARDEN,Serangoon
66251,SERANGOON GARDEN,Serangoon
66261,SERANGOON GARDEN,Serangoon
66271,SERANGOON GARDEN,Serangoon
66291,SERANGOON GARDEN,Serangoon
66301,SERANGOON GARDEN,Serangoon
66309,SERANGOON GARDEN,Serangoon
66311,SERANGOON GARDEN,Serangoon
66319,SERANGOON GARDEN,Serangoon
66321,SERANGOON GARDEN,Serangoon
66329,SERANGOON GARDEN,Serangoon
66331,SERANGOON NORTH,Serangoon
66339,SERANGOON GARDEN,Serangoon
66341,SERANGOON NORTH,Serangoon
66349,SERANGOON GARDEN,Serangoon
66351,SERANGOON CENTRAL,Serangoon
66359,SERANGOON CENTRAL,Serangoon
66361,SERANGOON CENTRAL,Serangoon
66369,SERANGOON CENTRAL,Serangoon
66371,SERANGOON CENTRAL,Serangoon
66379,SERANGOON CENTRAL,Serangoon
66381,SERANGOON CENTRAL,Serangoon
66389,SERANGOON CENTRAL,Serangoon
66391,SERANGOON CENTRAL,Serangoon
66399,SERANGOON CENTRAL,Serangoon
66401,SERANGOON CENTRAL,Serangoon
66409,SERANGOON CENTRAL,Serangoon
66411,SERANGOON CENTRAL,Serangoon
66419,SERANGOON CENTRAL,Serangoon
66421,SERANGOON NORTH,Serangoon
66429,SERANGOON NORTH,Serangoon
66431,SERANGOON NORTH,Serangoon
66439,SERANGOON NORTH,Serangoon
66451,SELETAR HILLS,Serangoon
66459,SERANGOON NORTH,Serangoon
66461,SELETAR HILLS,Serangoon
66471,SELETAR HILLS,Serangoon
66479,SERANGOON NORTH,Serangoon
66481,TRAFALGAR_HOUGANG,Hougang
66489,TRAFALGAR_HOUGANG,Hougang
66491,TRAFALGAR_HOUGANG,Hougang
66499,TRAFALGAR_HOUGANG,Hougang
66509,SERANGOON NORTH,Serangoon
66511,SERANGOON NORTH,Serangoon
66519,SERANGOON NORTH,Serangoon
66521,SERANGOON NORTH,Serangoon
66529,SERANGOON NORTH,Serangoon
66531,SERANGOON NORTH,Serangoon
66539,SERANGOON NORTH,Serangoon
66541,TRAFALGAR_HOUGANG,Hougang
66549,TRAFALGAR_HOUGANG,Hougang
66551,TRAFALGAR_HOUGANG,Hougang
66599,SERANGOON NORTH,Serangoon
67009,SENGKANG TOWN CENTRE,Sengkang
67011,JALAN KAYU WEST,Sengkang
67019,SELETAR HILLS,Serangoon
67021,JALAN KAYU WEST,Sengkang
67029,SELETAR HILLS,Serangoon
67039,SELETAR HILLS,Serangoon
67041,JALAN KAYU EAST,Sengkang
67049,SELETAR HILLS,Serangoon
67051,JALAN KAYU EAST,Sengkang
67059,SELETAR HILLS,Serangoon
67061,TRAFALGAR_HOUGANG,Hougang
67069,SELETAR HILLS,Serangoon
67071,TRAFALGAR_HOUGANG,Hougang
67079,SELETAR HILLS,Serangoon
67081,JALAN KAYU WEST,Sengkang
67089,JALAN KAYU EAST,Sengkang
67101,SENGKANG TOWN CENTRE,Sengkang
67109,SENGKANG TOWN CENTRE,Sengkang
67111,SUNGEI SERANGOON WEST,Sengkang
67119,SUNGEI SERANGOON WEST,Sengkang
67121,SUNGEI SERANGOON WEST,Sengkang
67129,SUNGEI SERANGOON WEST,Sengkang
67131,SUNGEI SERANGOON WEST,Sengkang
67139,SUNGEI SERANGOON WEST,Sengkang
67141,SUNGEI SERANGOON WEST,Sengkang
67151,SUNGEI SERANGOON WEST,Sengkang
67159,SUNGEI SERANGOON WEST,Sengkang
67161,SUNGEI SERANGOON WEST,Sengkang
67169,SUNGEI SERANGOON WEST,Sengkang
67171,SENGKANG TOWN CENTRE,Sengkang
67179,SENGKANG TOWN CENTRE,Sengkang
67181,SENGKANG TOWN CENTRE,Sengkang
67189,SENGKANG TOWN CENTRE,Sengkang
67191,SENGKANG TOWN CENTRE,Sengkang
67199,SENGKANG TOWN CENTRE,Sengkang
67201,SENGKANG TOWN CENTRE,Sengkang
67209,SENGKANG TOWN CENTRE,Sengkang
67211,SENGKANG TOWN CENTRE,Sengkang
67219,TRAFALGAR_SENGKANG,Sengkang
67221,SUNGEI SERANGOON WEST,Sengkang
67229,SUNGEI SERANGOON WEST,Sengkang
67231,SUNGEI SERANGOON WEST,Sengkang
67239,SUNGEI SERANGOON WEST,Sengkang
67241,SENGKANG TOWN CENTRE,Sengkang
67249,SENGKANG TOWN CENTRE,Sengkang
67251,SENGKANG TOWN CENTRE,Sengkang
67259,SENGKANG TOWN CENTRE,Sengkang
67261,SENGKANG TOWN CENTRE,Sengkang
67269,TRAFALGAR_SENGKANG,Sengkang
67271,SENGKANG TOWN CENTRE,Sengkang
67279,BUANGKOK,Sengkang
67281,JALAN KAYU EAST,Sengkang
67289,JALAN KAYU EAST,Sengkang
67291,BUANGKOK,Sengkang
67299,TRAFALGAR_SENGKANG,Sengkang
67301,BUANGKOK,Sengkang
67309,TRAFALGAR_SENGKANG,Sengkang
67311,BUANGKOK,Sengkang
67319,BUANGKOK,Sengkang
67321,BUANGKOK,Sengkang
67329,TRAFALGAR_SENGKANG,Sengkang
67331,SENGKANG TOWN CENTRE,Sengkang
67339,TRAFALGAR_SENGKANG,Sengkang
67341,SENGKANG TOWN CENTRE,Sengkang
67349,SENGKANG TOWN CENTRE,Sengkang
67351,BUANGKOK,Sengkang
67359,BUANGKOK,Sengkang
67361,BUANGKOK,Sengkang
67369,BUANGKOK,Sengkang
67371,BUANGKOK,Sengkang
67379,BUANGKOK,Sengkang
67381,BUANGKOK,Sengkang
67389,BUANGKOK,Sengkang
67391,BUANGKOK,Sengkang
67399,BUANGKOK,Sengkang
67401,SENGKANG TOWN CENTRE,Sengkang
67409,SENGKANG TOWN CENTRE,Sengkang
67411,SENGKANG TOWN CENTRE,Sengkang
67419,BUANGKOK,Sengkang
67421,BUANGKOK,Sengkang
67429,BUANGKOK,Sengkang
67431,SENGKANG TOWN CENTRE,Sengkang
67439,SENGKANG TOWN CENTRE,Sengkang
67441,SENGKANG TOWN CENTRE,Sengkang
67449,BUANGKOK,Sengkang
67451,TRAFALGAR_SENGKANG,Sengkang
67459,TRAFALGAR_SENGKANG,Sengkang
67461,TRAFALGAR_SENGKANG,Sengkang
67469,TRAFALGAR_SENGKANG,Sengkang
67471,JALAN KAYU EAST,Sengkang
67479,JALAN KAYU EAST,Sengkang
67481,JALAN KAYU EAST,Sengkang
67489,JALAN KAYU EAST,Sengkang
67491,JALAN KAYU EAST,Sengkang
67499,JALAN KAYU EAST,Sengkang
67501,SUNGEI SERANGOON WEST,Sengkang
67509,SUNGEI SERANGOON WEST,Sengkang
67511,SUNGEI SERANGOON WEST,Sengkang
67519,SUNGEI SERANGOON WEST,Sengkang
67521,SUNGEI SERANGOON WEST,Sengkang
67529,SUNGEI SERANGOON WEST,Sengkang
67531,SUNGEI SERANGOON WEST,Sengkang
67539,SUNGEI SERANGOON WEST,Sengkang
67541,BUANGKOK,Sengkang
67549,BUANGKOK,Sengkang
67551,JALAN KAYU EAST,Sengkang
67559,JALAN KAYU EAST,Sengkang
67561,JALAN KAYU EAST,Sengkang
67569,JALAN KAYU EAST,Sengkang
67571,JALAN KAYU EAST,Sengkang
67579,JALAN KAYU EAST,Sengkang
67601,TRAFALGAR_SENGKANG,Sengkang
67609,TRAFALGAR_SENGKANG,Sengkang
67611,SENGKANG TOWN CENTRE,Sengkang
67619,SENGKANG TOWN CENTRE,Sengkang
67621,TRAFALGAR_SENGKANG,Sengkang
67629,TRAFALGAR_HOUGANG,Hougang
67659,JALAN KAYU EAST,Sengkang
67661,SUNGEI SERANGOON WEST,Sengkang
67671,SUNGEI SERANGOON WEST,Sengkang
68011,JALAN KAYU WEST,Sengkang
68019,JALAN KAYU EAST,Sengkang
68021,JALAN KAYU WEST,Sengkang
68029,JALAN KAYU EAST,Sengkang
68031,JALAN KAYU EAST,Sengkang
68039,JALAN KAYU EAST,Sengkang
68049,JALAN KAYU EAST,Sengkang
68051,JALAN KAYU WEST,Sengkang
68059,JALAN KAYU EAST,Sengkang
68061,SELETAR,Seletar
68069,SELETAR,Seletar
68081,SELETAR,Seletar
68089,SELETAR,Seletar
68091,SELETAR,Seletar
68099,SELETAR,Seletar
68101,SELETAR,Seletar
68109,SELETAR,Seletar
68111,SELETAR,Seletar
68119,SELETAR,Seletar
68121,SELETAR,Seletar
68129,SELETAR,Seletar
68131,SELETAR,Seletar
68139,SELETAR,Seletar
68141,SELETAR,Seletar
68149,SELETAR,Seletar
68151,SELETAR,Seletar
68159,SELETAR,Seletar
68161,SELETAR,Seletar
68169,SELETAR,Seletar
70011,KALLANG WAY,Geylang
70019,MACPHERSON,Geylang
70021,KALLANG WAY,Geylang
70029,MACPHERSON,Geylang
70031,KALLANG WAY,Geylang
70039,MACPHERSON,Geylang
70041,SENNETT,Toa Payoh
70049,PAYA LEBAR,Toa Payoh
70051,SENNETT,Toa Payoh
70059,PAYA LEBAR,Toa Payoh
70061,SENNETT,Toa Payoh
70069,PAYA LEBAR,Toa Payoh
70071,KAMPONG UBI,Geylang
70079,KAMPONG UBI,Geylang
70081,KAMPONG UBI,Geylang
70089,KAMPONG UBI,Geylang
70091,KAMPONG UBI,Geylang
70099,KAMPONG UBI,Geylang
70101,SENNETT,Toa Payoh
70109,KALLANG WAY,Geylang
70111,SENNETT,Toa Payoh
70119,KALLANG WAY,Geylang
70121,PAYA LEBAR,Toa Payoh
70129,MACPHERSON,Geylang
70131,PAYA LEBAR,Toa Payoh
70139,MACPHERSON,Geylang
70141,PAYA LEBAR,Toa Payoh
70149,MACPHERSON,Geylang
70151,MACPHERSON,Geylang
70161,MACPHERSON,Geylang
70171,MACPHERSON,Geylang
70181,MACPHERSON,Geylang
70191,MACPHERSON,Geylang
70201,MACPHERSON,Geylang
70211,MACPHERSON,Geylang
70221,MACPHERSON,Geylang
70231,MACPHERSON,Geylang
70241,MACPHERSON,Geylang
70251,MACPHERSON,Geylang
70259,KAMPONG UBI,Geylang
70261,MACPHERSON,Geylang
70269,KAMPONG UBI,Geylang
70271,MACPHERSON,Geylang
70279,KAMPONG UBI,Geylang
70281,PAYA LEBAR,Toa Payoh
70289,TAI KENG,Hougang
70291,PAYA LEBAR,Toa Payoh
70299,TAI KENG,Hougang
70301,PAYA LEBAR,Toa Payoh
70309,TAI KENG,Hougang
70311,KALLANG WAY,Geylang
70319,KALLANG WAY,Geylang
70321,KALLANG WAY,Geylang
70329,KALLANG WAY,Geylang
70341,KALLANG WAY,Geylang
70349,KALLANG WAY,Geylang
70359,KALLANG WAY,Geylang
70361,KALLANG WAY,Geylang
70381,MACPHERSON,Geylang
70391,MACPHERSON,Geylang
71011,TAI KENG,Hougang
71019,KAMPONG UBI,Geylang
71021,TAI KENG,Hougang
71029,KAMPONG UBI,Geylang
71031,DEFU INDUSTRIAL PARK,Hougang
71039,KAKI BUKIT,Bedok
71041,DEFU INDUSTRIAL PARK,Hougang
71049,PLAB,Paya Lebar
71051,DEFU INDUSTRIAL PARK,Hougang
71059,TAI KENG,Hougang
71061,DEFU INDUSTRIAL PARK,Hougang
71069,TAI KENG,Hougang
71071,KAKI BUKIT,Bedok
71079,KAMPONG UBI,Geylang
71081,KAKI BUKIT,Bedok
71089,KAMPONG UBI,Geylang
71091,KAKI BUKIT,Bedok
71099,KAMPONG UBI,Geylang
71101,KAMPONG UBI,Geylang
71109,KAMPONG UBI,Geylang
71111,KAMPONG UBI,Geylang
71119,KAMPONG UBI,Geylang
71131,KAMPONG UBI,Geylang
71139,KAMPONG UBI,Geylang
71141,KAMPONG UBI,Geylang
71149,KAMPONG UBI,Geylang
71151,KAMPONG UBI,Geylang
71159,KAMPONG UBI,Geylang
71161,KAMPONG UBI,Geylang
71169,KAMPONG UBI,Geylang
71171,TAI KENG,Hougang
71179,KAMPONG UBI,Geylang
71181,DEFU INDUSTRIAL PARK,Hougang
71189,PLAB,Paya Lebar
71191,DEFU INDUSTRIAL PARK,Hougang
71201,KAMPONG UBI,Geylang
71209,KAMPONG UBI,Geylang
71211,KAMPONG UBI,Geylang
71219,KAMPONG UBI,Geylang
71221,KAMPONG UBI,Geylang
71229,KAMPONG UBI,Geylang
72011,KAMPONG UBI,Geylang
72019,KAKI BUKIT,Bedok
72021,KAKI BUKIT,Bedok
72029,KAKI BUKIT,Bedok
72031,KAKI BUKIT,Bedok
72039,KAKI BUKIT,Bedok
72041,KAKI BUKIT,Bedok
72049,KAKI BUKIT,Bedok
72051,KAKI BUKIT,Bedok
72059,KAKI BUKIT,Bedok
72061,KAKI BUKIT,Bedok
72069,KAKI BUKIT,Bedok
72071,KAKI BUKIT,Bedok
72079,KAKI BUKIT,Bedok
72081,KAKI BUKIT,Bedok
72089,KAKI BUKIT,Bedok
73019,AIRPORT ROAD,Paya Lebar
73021,PAYA LEBAR WEST,Paya Lebar
73029,PAYA LEBAR WEST,Paya Lebar
73031,PAYA LEBAR NORTH,Paya Lebar
73039,PLAB,Paya Lebar
73041,AIRPORT ROAD,Paya Lebar
73049,AIRPORT ROAD,Paya Lebar
74011,PAYA LEBAR NORTH,Paya Lebar
74019,PLAB,Paya Lebar
74021,PLAB,Paya Lebar
74029,PLAB,Paya Lebar
74031,PAYA LEBAR NORTH,Paya Lebar
74039,PAYA LEBAR NORTH,Paya Lebar
74041,PAYA LEBAR NORTH,Paya Lebar
74049,PAYA LEBAR NORTH,Paya Lebar
75009,TAMPINES EAST,Tampines
75031,TAMPINES WEST,Tampines
75039,TAMPINES WEST,Tampines
75051,TAMPINES WEST,Tampines
75059,TAMPINES WEST,Tampines
75061,TAMPINES WEST,Tampines
75069,TAMPINES WEST,Tampines
75071,TAMPINES WEST,Tampines
75079,TAMPINES WEST,Tampines
75081,TAMPINES WEST,Tampines
75089,TAMPINES WEST,Tampines
75099,TAMPINES WEST,Tampines
75101,TAMPINES WEST,Tampines
75109,TAMPINES WEST,Tampines
75111,TAMPINES WEST,Tampines
75121,TAMPINES EAST,Tampines
75129,TAMPINES WEST,Tampines
75131,TAMPINES WEST,Tampines
75139,TAMPINES WEST,Tampines
75141,TAMPINES WEST,Tampines
75149,TAMPINES WEST,Tampines
75151,TAMPINES WEST,Tampines
75159,TAMPINES WEST,Tampines
75161,TAMPINES WEST,Tampines
75169,TAMPINES WEST,Tampines
75201,TAMPINES WEST,Tampines
75209,TAMPINES WEST,Tampines
75219,TAMPINES WEST,Tampines
75221,TAMPINES WEST,Tampines
75229,TAMPINES WEST,Tampines
75231,TAMPINES WEST,Tampines
75239,TAMPINES WEST,Tampines
75241,TAMPINES WEST,Tampines
75249,TAMPINES WEST,Tampines
75251,TAMPINES WEST,Tampines
75259,TAMPINES WEST,Tampines
75261,TAMPINES WEST,Tampines
75269,TAMPINES EAST,Tampines
75271,TAMPINES WEST,Tampines
75279,TAMPINES NORTH,Tampines
75281,TAMPINES WEST,Tampines
75289,TAMPINES NORTH,Tampines
75291,PAYA LEBAR EAST,Paya Lebar
75299,TAMPINES NORTH,Tampines
75311,PAYA LEBAR NORTH,Paya Lebar
75319,TAMPINES NORTH,Tampines
75329,TAMPINES WEST,Tampines
75339,TAMPINES WEST,Tampines
75341,BEDOK RESERVOIR,Bedok
75349,BEDOK RESERVOIR,Bedok
75351,PAYA LEBAR NORTH,Paya Lebar
75359,TAMPINES NORTH,Tampines
75361,PAYA LEBAR NORTH,Paya Lebar
75369,TAMPINES NORTH,Tampines
75371,PAYA LEBAR EAST,Paya Lebar
75379,TAMPINES WEST,Tampines
76051,TAMPINES WEST,Tampines
76059,TAMPINES EAST,Tampines
76061,TAMPINES WEST,Tampines
76069,TAMPINES EAST,Tampines
76071,TAMPINES EAST,Tampines
76079,TAMPINES EAST,Tampines
76081,TAMPINES EAST,Tampines
76089,TAMPINES EAST,Tampines
76091,TAMPINES EAST,Tampines
76099,TAMPINES EAST,Tampines
